"station","latitude","longitude"
"72512614736","40.29639","-78.32028"
"68727099999","-32.35","22.55"
"64950499999","3.836039","11.523461"
"74718823158","33.61876","-114.71451"
"72201012836","24.55706","-81.75539"
"71275099999","54","-111.2666666"
"72540554816","43.32222","-84.68806"
"16597099999","35.857497","14.4775"
"60571099999","31.645744","-2.269861"
"31989099999","42.9","133.9"
"85175099999","-15.7166667","-63.1"
"72053500162","40.333","-103.8"
"94929099999","-37","149.2333333"
"16230099999","42.431656","14.181067"
"11423399999","49.029444","17.439722"
"72744014858","47.16594","-88.48076"
"70133026616","66.88569","-162.6068"
"12205099999","53.4","14.6166666"
"71718099999","48.6","-68.2166666"
"72750304909","45.55944","-93.265"
"7481099999","45.726387","5.090833"
"40835499999","27.12","57.1"
"71742099999","48.93","-54.57"
"40666099999","32.4666666","46.7166666"
"30054099999","59.45","112.5833333"
"26554099999","55.8166666","27.95"
"7754099999","42.530753","8.793189"
"6612099999","47.0833333","6.8"
"3951099999","51.4666666","-9.4166666"
"71212099999","47.3166666","-71.1333333"
"3226099999","54.5666666","-2.4166666"
"28909099999","52.8166666","52.2166666"
"84072599999","-0.1166666","-78.3666666"
"6206099999","54.1166666","4.0166666"
"40588099999","29.45","48.3333333"
"14256099999","45.8833333","17.2"
"71372099999","45.2833333","-73.3333333"
"40859099999","28.891756","53.723339"
"15270099999","45.6833333","21.9333333"
"78255099999","21.420278","-77.8475"
"26416099999","56.6833333","22.5"
"91762099999","-13.8","-171.7833333"
"72092800315","40.28","-83.115"
"33036099999","52.0363889","29.1666666"
"67285099999","-17.2666666","38.15"
"72306299999","35.0166666","-76.4666666"
"63820099999","-4.034833","39.59425"
"6021099999","57.1166666","8.6"
"72232912936","29.71667","-91.33333"
"72688624130","44.84301","-117.80987"
"27225599999","57.560667","40.157369"
"94589099999","-29.4333333","153.3666666"
"72221513884","30.77972","-86.5225"
"68395099999","-26.9666666","31.3166666"
"2804099999","65.5833333","28.2166666"
"21982099999","70.9833333","-178.65"
"72467494050","40.04437","-107.88836"
"4149099999","65.4","-19.7166666"
"72566024028","41.87466","-103.60112"
"33464099999","49.75","30.1166666"
"2121099999","66.6833333","16.1166666"
"72381023114","34.9","-117.86667"
"42763099999","22.7666666","77.7666666"
"2913099999","63.127078","23.051442"
"71209099999","49.1","-123.3"
"26339099999","57.1333333","25.9166666"
"72515594761","42.48333","-76.46667"
"68188099999","-23.7666666","30.0666666"
"52112099999","43.6","95.1333333"
"86796099999","-19.6","-46.9333333"
"72389093193","36.78","-119.7194"
"72363503024","35.695","-101.395"
"71507099999","57.25","-117.2833333"
"6022299999","55.530858","5.004175"
"53543099999","39.8333333","109.9833333"
"99717599999","66.986","-160.574"
"71807099999","47.283","-53.9833333"
"72276403029","35.65708","-109.06028"
"47742099999","35.55","133.2333333"
"21946099999","70.6166666","147.8833333"
"99999994077","42.4247","-103.7363"
"99717799999","59.923","-141.359"
"86873099999","-22.4","-44.9666666"
"16490099999","35.497914","12.618083"
"72248713935","31.3963","-92.28278"
"72583799999","40.375694","-120.572694"
"91231041420","14.99917","145.62111"
"71727099999","48.330555","-70.996391"
"99784899999","27.55","-92.49"
"78457599999","19.2666666","-69.75"
"40435099999","26.9833333","44.1166666"
"8014299999","42.2","-1.45"
"4048099999","63.424303","-20.278875"
"72539614815","42.31192","-85.24147"
"47938099999","26.728775","127.761775"
"10147099999","53.630389","9.988228"
"72683724162","44.0206","-117.0128"
"12650099999","49.2333333","19.9833333"
"3346399999","53.865897","-1.660569"
"6720099999","46.219592","7.326764"
"17084099999","40.55","34.95"
"95369099999","-22.35","149.5166666"
"2777099999","60.4666666","23.65"
"72288623130","34.21214","-118.49146"
"72266013962","32.4105","-99.6822"
"94829099999","-37.65","142.0666666"
"78647099999","13.936192","-90.835833"
"99733899999","42","-87.5"
"71326099999","44.5833333","-63.55"
"99402899999","34.008","-118.5"
"61829099999","10.3833333","-9.3"
"11518099999","50.100833","14.26"
"35315099999","49.517","53.517"
"10954099999","47.8333333","10.8666667"
"72618514605","44.3155","-69.7972"
"99400799999","21.3","-157.87"
"72323163883","34.67861","-86.68472"
"94363099999","-23.5666666","148.1833333"
"41024099999","21.679564","39.156536"
"16218099999","42.4333333","12.05"
"86192099999","-24.6666666","-56.4333333"
"1364099999","61.1833333","8.1166666"
"72544014923","41.46528","-90.52333"
"72249953948","31.57778","-94.70944"
"15265099999","45.85","27.4166666"
"1345099999","60.7166666","7.2166666"
"70360525604","59.01139","-161.81972"
"67025099999","-14.999411","50.320233"
"94964099999","-42.7166666","146.9"
"72036363872","31.95163","-85.13122"
"80036099999","10.435042","-73.249506"
"13571099999","42","20.9666666"
"43279099999","12.994414","80.180517"
"93023099999","-35.1166666","174.0166666"
"71273099999","54.0166666","-109.1333333"
"47100099999","37.6833333","128.7166666"
"12843099999","47.4333333","19.1833333"
"29822099999","53.8166666","81.2666666"
"83650099999","-20.5","-29.3166666"
"71638099999","49.45","-123.7"
"87453099999","-33.085128","-64.261314"
"3063099999","57.2","-3.8333333"
"40736099999","36.7166666","52.65"
"15369099999","44.8833333","23.7"
"3482099999","52.648353","0.550692"
"47142099999","35.894108","128.658856"
"94768099999","-33.85","151.2"
"67131099999","-21.753867","43.375533"
"7603099999","43.6833333","-1.0666667"
"72746804928","47.78278","-93.65"
"11519099999","50.0666666","14.4333333"
"74466799999","46.091203","-94.360539"
"16076099999","45.673889","9.704166"
"12115099999","54.5833333","16.8666666"
"72532704846","41.4535","-86.997964"
"99423099999","32.68","-79.89"
"99999953149","38.3028","-111.2935"
"72222100444","41.03744","-107.49252"
"61809099999","11.326058","-12.28685"
"94615099999","-31.95","116.05"
"7317599999","49.971531","2.697661"
"72251012924","27.77335","-97.51302"
"33621099999","49.15","34.2"
"91665099999","-16.6833333","-179.8666667"
"94463099999","-25.3166666","131.75"
"81628099999","1.4966666","-50.9166667"
"87329099999","-32.384669","-65.186522"
"A0000953862","30.07194","-83.57361"
"95323099999","-23.4666666","134.6833333"
"2054099999","68.05","21.75"
"3796099999","51.1333333","1.35"
"71846099999","52.1833333","-87.9333333"
"72546214937","41.63278","-91.54306"
"74594693786","38.30833","-75.12389"
"54273099999","42.9833333","126.75"
"14382099999","45.15","18.7"
"72455503936","39.1346","-96.6788"
"72289523243","34.66667","-120.46667"
"37621099999","41.45","44.55"
"24668099999","63.3166666","132.0166666"
"56571099999","27.9","102.2666666"
"43157099999","16.664658","74.289353"
"41710099999","28.8166666","62.75"
"11141099999","47.4","13.2166666"
"93404099999","-40.3166666","175.6"
"60772099999","32.9166666","10.45"
"72549504975","43.20833","-95.83333"
"6675099999","47.1333333","8.75"
"99818099999","43.4166666","-82.5333333"
"7361099999","46.1833333","1.95"
"64460099999","2.0666667","14.1333333"
"1198099999","68.7833333","19.7"
"72486023154","39.29537","-114.84666"
"71348099999","55.6166666","-118.2833333"
"86818099999","-20.5833333","-47.3833333"
"99497599999","34.2","-76.67"
"72531403960","38.56402","-90.14869"
"30935099999","50.3666666","108.75"
"72327013897","36.11889","-86.68917"
"72232200361","37.033","-85.95"
"33821099999","47.2833333","29.1333333"
"2975099999","60.254558","25.042828"
"34302099999","50.2","35.5333333"
"86606099999","-10.65","-51.5666666"
"94572099999","-28.8333333","153.26"
"3809099999","50.086092","-5.255711"
"71600499999","43.9333333","-60"
"72226813839","31.3167","-85.45"
"6613099999","47.092369","8.305117"
"2514099999","65.590278","19.281944"
"72451523064","37.92722","-100.72472"
"70268600106","59.93161","-164.02811"
"94995099999","-31.54222","159.07861"
"72638414817","44.28333","-85.41667"
"40288099999","31.8333333","36.8166666"
"86785099999","-18.7","-40.3833333"
"72537354819","42.09861","-83.16111"
"72464603028","37.28333","-102.61389"
"72218113837","33.46694","-82.03861"
"2130099999","66.4833333","16.4166666"
"78988000412","12.2","-68.967"
"71222099999","58.4333333","-130.0333333"
"48480099999","12.6","102.1166667"
"72269100366","32.2","-81.87"
"99999963828","31.3127","-84.4706"
"65594099999","4.746717","-6.660817"
"3162099999","55.3166666","-3.2"
"72085300281","48.884","-99.621"
"72344013964","35.33346","-94.36526"
"78641099999","14.583272","-90.527475"
"81833099999","-5.9052777","-38.6277778"
"56739099999","24.9833333","98.5"
"47185043263","33.294","126.163"
"6456099999","50.243333","4.645833"
"72584523225","39.27617","-120.70927"
"11121099999","47.25","11.35"
"3039099999","57.4166666","-5.6833333"
"72085800285","48.48","-99.236"
"86350099999","-30.974569","-55.476189"
"59287099999","23.392436","113.298786"
"99801399999","32.5745","-117.127"
"71081099999","68.776111","-81.243611"
"71077499999","55.841944","-108.4175"
"34319099999","49.6333333","37.7"
"71834099999","49.778332","-86.939445"
"72470093141","39.60917","-110.75472"
"71402099999","49.6833333","-54.8"
"72206103038","39.46667","-106.15"
"14431099999","44.108269","15.346697"
"94959099999","-42.2833333","146.2833333"
"89054099999","-62.1833333","-58.85"
"91186022534","21.15448","-157.09612"
"72039400428","34.0998","-93.066"
"13183099999","45.146889","21.309889"
"3978099999","54.4833333","-8.2333333"
"89013099999","-82.7666666","-13.05"
"59102099999","24.95","115.65"
"12250099999","53.05","18.5833333"
"6141099999","54.8333333","11.3333333"
"72584693201","39.32","-120.13944"
"1469099999","60.1666666","10.25"
"71843899999","50.2666667","-111.1833333"
"99769999999","-14.28","-170.7"
"24382099999","66.45","143.2333333"
"31909099999","45","136.6"
"65503099999","12.353194","-1.512417"
"41517099999","35.335508","75.536047"
"99819599999","21.95","-159.35"
"72304613766","35.9172","-75.7024"
"89507099999","-75","0"
"72274523109","32.16667","-110.88333"
"95807099999","-35.7166666","137.5166666"
"95827099999","-37.1166666","141.8"
"40712799999","32.434444","48.39764"
"47584099999","39.7","141.1666666"
"38930099999","36.983","68.033"
"72067200485","29.46738","-81.20633"
"3492099999","52.675833","1.282778"
"21721099999","72.4","126.35"
"91190799999","20.795636","-156.014439"
"22876099999","61.55","45.9333333"
"72495023254","37.9917","-122.055"
"72267603035","32.8525","-104.4675"
"94767099999","-33.946111","151.177222"
"54843099999","36.7666666","119.1833333"
"81058099999","6.25","-57.3"
"3214599999","53.745097","-2.883061"
"89014099999","-73.05","-13.3833333"
"6154099999","55.2","11.8666666"
"23032099999","69.7166666","66.8"
"61489099999","16.5","-15.8166667"
"29566099999","55.9333333","92.2833333"
"6108099999","55.436283","9.330925"
"36859099999","44.1666666","80.0666666"
"71162099999","61.9166666","-113.7166666"
"7130099999","48.069508","-1.734794"
"22003099999","69.9333333","31.9833333"
"1300599999","61.25","1.85"
"72465593990","39.37412","-99.82987"
"16710099999","37.530567","22.403633"
"72040100133","35.6","-92.45"
"72464603028","37.28346","-102.613784"
"6709099999","46.4","6.8666666"
"72551403757","38.14167","-76.42917"
"54423099999","40.9666666","117.9166666"
"95988099999","-42.6666666","148.0166666"
"47754099999","34.4166666","131.4"
"72686524196","45.11667","-113.88333"
"32252099999","58.5","159.1666666"
"12560099999","50.2333333","19.0333333"
"71931099999","49.1","-53.5666666"
"33983099999","45.4","36.4166666"
"99999904126","43.4621","-113.556"
"93929099999","-50.4833333","166.3"
"35357099999","49.6833333","69.5166666"
"71084099999","68.32","-100.08"
"72061300204","33.828","-79.122"
"41749099999","26.219442","68.390053"
"72064900231","36.33","-77.635"
"30439099999","55.1166666","109.75"
"31005099999","58.9666666","126.2666666"
"89869099999","-79.95","165.1166666"
"94702099999","-34.5333333","144.8333333"
"72453013969","36.73667","-97.10194"
"8238099999","40.8166666","0.5"
"67853099999","-18.629872","27.021042"
"29276099999","58.1833333","94.75"
"48080099999","18.4666666","94.35"
"25808099999","61.1333333","152.3833333"
"72340953869","35.94028","-89.83083"
"11370099999","47.45","15.3"
"72229100470","40.94836","-95.91735"
"72030653879","38.95765","-94.37117"
"94225099999","-15.75","131.9166666"
"60767099999","33.7333333","9.9166666"
"70271026425","62.15914","-145.45885"
"83967099999","-29.945944","-51.144367"
"41304099999","18.1333333","55.1833333"
"15284099999","45.6","26.4166666"
"63756099999","-2.444486","32.932667"
"24684099999","63.3333333","141.7333333"
"72051199999","45.815222","-97.743139"
"48825199999","20.8194007","106.724998"
"98543099999","12.369367","123.629236"
"86846099999","-21.9166666","-46.3833333"
"56959099999","22","100.7833333"
"72734404869","46.25","-84.46667"
"61265099999","14.512803","-4.079561"
"91943099999","-14.4833333","-145.0333333"
"6496099999","50.4666667","6.1833333"
"94962099999","-43.65","146.2666666"
"72288593197","34.02099","-118.44712"
"68186099999","-23.8333333","30.15"
"99408199999","58.92","-151.95"
"72556404924","41.44889","-96.52"
"72206013889","30.49529","-81.69374"
"1253099999","62.95","10.1833333"
"68241099999","-24.6833333","26.2"
"72494693232","37.33333","-121.81667"
"3136099999","55.5166666","-4.5833333"
"1083099999","70.8666667","29.0333333"
"1366099999","61.5666666","8"
"71012099999","52.3333333","-110.5"
"13588099999","42.0166666","21.4"
"1193099999","68.4666667","17.5"
"96995099999","-10.450556","105.690278"
"94394099999","-23.25","155.5333333"
"96749099999","-6.125567","106.655897"
"71357099999","67.55","-64.03"
"38232099999","42.9666666","54.1166666"
"87078099999","-24.721367","-60.548836"
"94864099999","-37.728056","144.901944"
"72671024164","42.58444","-110.1075"
"83248099999","-12.910994","-38.331044"
"71826099999","66.15","-65.7166666"
"71442099999","51.0833333","-97.55"
"22165099999","68.65","43.3"
"72234192822","29.29583","-81.1125"
"6644099999","47.25","8.2333333"
"72204992805","26.24636","-80.11105"
"72464093058","38.28871","-104.50569"
"30815099999","51.5333333","103.6"
"70275626479","61.1315","-146.2435"
"71736099999","49.5166666","-114"
"31538099999","50.0666666","132.1333333"
"94570099999","-26.3833333","153.0333333"
"86670099999","-13.25","-46.8833333"
"72028963836","33.52972","-82.51639"
"72246953912","32.03155","-96.39936"
"86767099999","-19","-57.6333333"
"17237599999","37.785567","29.701297"
"40726099999","36.7666666","45.7166666"
"71552099999","50.7","-96.5666666"
"60156099999","33.367467","-7.589967"
"86704099999","-15.3247222","-57.2263889"
"71065099999","53.7166666","-111.1166666"
"72223013894","30.68833","-88.24556"
"99406699999","46.762","-84.966"
"99821799999","29.45","-91.3333333"
"72429613841","39.43087","-83.77698"
"70340025506","59.7494","-154.9089"
"99999903060","38.544","-107.6928"
"7249099999","47.987778","1.760556"
"34578099999","48.0666666","46.1166666"
"72028803711","36.36139","-78.52889"
"42479099999","25.45","82.8666666"
"72060900201","32.917","-80.633"
"86821099999","-20.0333333","-44.0166666"
"80149099999","5.029839","-75.464992"
"98431099999","13.4166667","121.1833333"
"71494099999","46.05","-71.2666666"
"99404399999","18.47","-66.12"
"72676494163","44.68333","-111.11667"
"11234099999","46.5","14.5933333"
"2217099999","63.3666666","13.1666666"
"72781024243","46.56398","-120.53488"
"16744399999","36.399169","25.479333"
"72382023182","34.62944","-118.08361"
"72213653883","31.25889","-81.46611"
"57476099999","30.3333333","112.1833333"
"99848799999","28.64","-96.595"
"72562414994","40.78861","-99.77083"
"72038163885","30.29056","-87.67167"
"89377099999","-82.5166666","-174.45"
"91162022501","22.03333","-159.78333"
"60101099999","35.726917","-5.916889"
"71956199999","69.92551","-128.973"
"99999994074","40.8066","-104.7552"
"3895099999","49.207947","-2.195508"
"72550014942","41.31186","-95.90186"
"93309099999","-39.0166666","174.1833333"
"72437303868","39.45194","-87.30889"
"48377099999","17.2333333","99.05"
"38987099999","35.2833333","62.35"
"2521099999","58.6","12.4166666"
"7031099999","49.365339","0.154306"
"13348099999","43.2829","17.845878"
"41240099999","26.2166666","56.25"
"3560099999","52.2166666","-0.4833333"
"59456099999","22.35","110.9333333"
"24557099999","64.2833333","126.45"
"86615099999","-10.4","-37.75"
"72094900329","37.974","-92.691"
"20982099999","70.9666666","94.5"
"71149099999","50.7166666","-99.5333333"
"8430099999","38","-1.1666666"
"28586099999","55.8666666","72.2"
"2828099999","60.3833333","22.55"
"96557099999","-0.35","111.7833333"
"72290303131","32.81453","-117.13747"
"2271099999","64.9333333","19.3833333"
"16052099999","45.9333333","7.7"
"6380099999","50.911658","5.770144"
"2535099999","58.4564","13.972672"
"25469099999","65.1833333","176.7666666"
"11855099999","48.2833333","18.1333333"
"57662099999","29.05","111.6833333"
"91520099999","-9.428","160.054789"
"72263023034","31.35172","-100.4948"
"89734099999","-77.3166666","39.7"
"86912099999","-23.2333333","-45.4166666"
"31062099999","59.7666666","137.6666666"
"34409099999","48.9","36.3166666"
"15489099999","43.9833333","25.35"
"40296099999","31.0333333","35.4666666"
"11127099999","46.8666666","11.0333333"
"71172099999","45.3333333","-80.0333333"
"37788099999","40.15","44.3833333"
"3227099999","54.6833333","-2.45"
"72605654791","43.27938","-70.92427"
"72488593102","39.41667","-118.71667"
"52418099999","40.15","94.6833333"
"42705299999","30.673469","76.788542"
"44409099999","28.8","80.55"
"3746099999","51.152189","-1.747414"
"99445099999","24.63","-81.11"
"2623099999","55.8666666","13.6666666"
"26774099999","54.3","30.9333333"
"72319093846","34.4977","-82.7097"
"40691099999","29.9833333","48.5"
"78906000403","15.333","-61.383"
"12915099999","46.8666666","16.8"
"34253099999","50.95","43.7333333"
"74671693808","36.9647","-86.4238"
"70365526552","65.69778","-156.35139"
"72319453872","35.01467","-80.62414"
"47165099999","34.8166666","126.3833333"
"17056099999","40.9833333","27.55"
"17034099999","40.9166666","38.3833333"
"38947099999","37.2333333","69.0833333"
"3214099999","54.131167","-3.263667"
"40607099999","36.75","43.89"
"72341793988","34.17981","-91.93444"
"A0000453929","34.14694","-97.1225"
"99826599999","39.8166666","-75.4166666"
"17275099999","37.3","40.7333333"
"72252712976","29.11536","-95.46323"
"34373099999","50.05","46.8833333"
"6799099999","46.8166666","10.2666666"
"72642494818","42.75856","-87.8178"
"72274803914","32.95","-111.76667"
"10775099999","49.218056","11.836111"
"36501099999","49","79.3333333"
"99727199999","40.701","-74.014"
"72032393947","30.24333","-98.90972"
"89600099999","-66.25","100.6"
"1465099999","58.4","8.7833333"
"91066022701","28.2","-177.38333"
"40719099999","37.325431","49.605708"
"72206593837","30.23333","-81.66667"
"99817699999","47.1833333","-88.2333333"
"72428693824","39.94444","-81.89222"
"48647099999","3.130583","101.549333"
"72563624017","42.83736","-103.09806"
"88894099999","-52.15","-60.6"
"80413099999","10.249978","-67.649419"
"72439754831","40.48333","-88.95"
"4073099999","65.6333333","-16.1166666"
"13625099999","40.0833333","20.15"
"10156099999","53.805367","10.719222"
"72433903865","37.75","-89"
"61712099999","13.4833333","-16.1833333"
"72597024225","42.37505","-122.8771"
"15320099999","45.3833333","23.4666666"
"72324013882","35.03363","-85.20039"
"6081099999","55.55","8.0833333"
"2636099999","55.530193","13.371639"
"11193099999","47.3333333","16.2166666"
"72511354786","40.33015","-75.12292"
"12566099999","50.077731","19.784836"
"6631099999","46.9833333","7.4666666"
"83925099999","-28.6","-48.8166666"
"72483793216","39.13333","-121.43333"
"72216703718","38.24694","-78.04556"
"72248953911","32.71","-96.26722"
"78905000402","15.533","-61.3"
"72370093167","35.25745","-113.93405"
"72677794055","46.35205","-104.26134"
"86956099999","-27.2833333","-50.6"
"71904099999","51.9333333","-113.5833333"
"27665099999","55.0333333","44.5"
"7588099999","44.0666667","6"
"84752099999","-16.341072","-71.583083"
"74780703821","33.01667","-85.06667"
"63460099999","7.0666667","38.05"
"99409099999","48.22","-88.37"
"72356453908","36.04243","-95.99016"
"72479723176","38.41667","-113.01667"
"14122099999","45.9","15.5166666"
"47837099999","30.7166666","130.9833333"
"40704099999","38.4333333","47.0666666"
"71425099999","49.25","-65.3166666"
"17020099999","41.6333333","32.3333333"
"71948027202","70.167","-124.7"
"47991099999","24.289697","153.979119"
"72406093721","39.17329","-76.68408"
"82281099999","-2.585361","-44.234139"
"71347099999","56.0666666","-118.4333333"
"54096099999","44.3833333","131.15"
"40638099999","33.8333333","44.5333333"
"72531753802","39.47437","-88.27235"
"72386023169","36.0719","-115.16343"
"72073573805","30.349","-85.788"
"72319393807","36.13347","-80.22441"
"86842099999","-21.3383333","-48.1138889"
"61820099999","10.3666666","-12.0833333"
"62052599999","32.894085","13.276"
"72087100296","46.768","-100.894"
"43422099999","8.1166666","80.4666666"
"57494199999","18.302892","109.412269"
"91676099999","-17.2333333","-178.95"
"8383099999","37.2833333","-6.9166666"
"94599099999","-28.6333333","153.6333333"
"58834099999","26.6333333","118.15"
"47129099999","36.7666666","126.5"
"29602099999","55.3","76.75"
"72089599999","46.812782","-101.860156"
"78243099999","22.4666666","-79.9833333"
"4458099999","69.5647222","-49.3308333"
"2818099999","68.4833333","28.3"
"91571099999","-20.4597222","164.215"
"63881099999","-7.9666667","31.63"
"72455503936","39.13456","-96.67894"
"28411099999","56.8333333","53.45"
"72551304901","40.89306","-97.99722"
"28367099999","57.1166666","65.4333333"
"81832099999","-5.1333333","-38.35"
"94760099999","-33.85","150.85"
"72745894919","47.21111","-93.50972"
"36092099999","52.15","93.9166666"
"34798099999","46.6","49.2666666"
"71001099999","61.371111","-139.040556"
"68833099999","-33.8333333","23.8666666"
"16442099999","37.9833333","14.0166666"
"92100099999","-4.3333333","152.3666666"
"63674099999","0.1833333","30.1"
"1371099999","61.1166666","9.0666666"
"72044800144","37.578","-84.77"
"72746604918","44.98611","-96.04333"
"91663099999","-16.8166667","179.35"
"71480099999","65.28","-126.75"
"91742099999","-14.0333333","-171.7666666"
"15335099999","45.062486","28.714311"
"11787099999","49.55","18.45"
"71096099999","67.53","-63.78"
"72677024033","45.8069","-108.5422"
"6181099999","55.7666666","12.5333333"
"31655099999","49.45","136.5666667"
"72532014842","40.66747","-89.68418"
"23657099999","63.1166666","75.2833333"
"40703699999","27.372744","53.188794"
"26961099999","53.2166666","29.1269444"
"81917099999","-7.85","-35.7833333"
"2744099999","61.5","23.7666666"
"99999954808","40.0528","-88.3729"
"16060099999","45.1166666","7.6166666"
"40100099999","33.820931","35.488389"
"43187099999","16.4333333","81.7"
"72221699999","33.615","-81.084444"
"43029099999","19.9666666","79.3"
"71555099999","50.1833333","-113.8833333"
"23205099999","67.6333333","53.0333333"
"8540099999","39.831244","-8.887261"
"17118599999","39.451469","31.365308"
"16765099999","35.4275","27.1469444"
"72392793110","34.20083","-119.20694"
"47671099999","35.552258","139.779694"
"65404099999","10.082664","-2.507694"
"59007099999","24.0666666","105.0666666"
"99999963868","34.6602","-87.3462"
"47817099999","32.7333333","129.8666666"
"72066800246","27.817","-94.317"
"70200026617","64.5111","-165.44"
"91212041415","13.48333","144.8"
"2793099999","62.55","29.6666666"
"1442099999","58.6666666","7.8"
"72744404979","47.04917","-91.745"
"47668099999","35.05","139.1"
"83778099999","-22.921681","-42.074269"
"26359099999","57.0166666","28.9"
"8940099999","42.4333333","1.6666666"
"65201699999","5.4166666","7.2"
"60020099999","28.45","-16.25"
"23741099999","62.75","71.6666666"
"72102199999","48.412292","-101.891598"
"15301099999","45.4333333","25.2666666"
"7300099999","46.7","-2.3333333"
"71412099999","46.45","-61.9833333"
"27679099999","54.8166666","46.5833333"
"17050099999","41.6666666","26.5666666"
"99801499999","41.5833333","-70.5166666"
"96075099999","1.166381","97.704681"
"68994099999","-46.874973","37.8599463"
"72538354827","41.81667","-85.43333"
"13168099999","45.3333333","19.85"
"72100899999","47.0666666","-109.033333"
"48450099999","14.0166666","99.5333333"
"48946099999","17.3833333","104.65"
"72655614992","44.5483","-95.0804"
"72408013739","39.87326","-75.22681"
"94312099999","-20.377778","118.626389"
"30695099999","53.4666666","123.9"
"12825099999","47.363972","17.50075"
"72340813814","35.96667","-89.95"
"71786099999","51.45","-116.35"
"48919099999","8.0166666","110.6166666"
"26264099999","58.2666666","29.1"
"71843499999","62.42","-110.67"
"81990099999","-9.6166666","-42.0833333"
"72214103731","36.02333","-78.33028"
"41989099999","21.8166666","91.85"
"33581099999","49.2333333","30.1"
"1225099999","63.5166666","7.95"
"70386025329","56.8055","-132.9372"
"68054099999","-21.159136","27.468492"
"6340099999","51.449092","4.342031"
"37171099999","43.449928","39.956589"
"72435003816","37.0563","-88.7744"
"86565099999","-34.4833333","-54.3"
"25745099999","62.4833333","166.2166666"
"24136099999","68.6166666","118.3333333"
"72365023050","35.0419","-106.6155"
"15406099999","44.6833333","27.95"
"3410099999","52.75","-3.4666666"
"38141299999","40.063333","53.007222"
"84377099999","-3.784739","-73.308806"
"40701099999","39.3333333","44.4333333"
"95644099999","-33.55","120.7"
"76727099999","18.7","-99.1666666"
"28552099999","56.0666666","63.65"
"47187043263","33.2","126.266667"
"2210099999","63.1833333","12.1666666"
"71857099999","53.65","-110.0666666"
"41196099999","25.328575","55.51715"
"86976099999","-29.1833333","-54.8833333"
"41524099999","35.1","73"
"38403199999","42.4833333","59.6333333"
"70273526409","61.2163","-149.85724"
"78543011640","18.33626","-64.97994"
"99801599999","43.3333333","-70.55"
"89004099999","-71.7","-2.8"
"80211099999","4.452775","-75.766447"
"30838099999","51.3166666","108.8666666"
"14014099999","46.223686","14.457611"
"6662199999","47.181628","7.417189"
"72465023065","39.3672","-101.6932"
"68267299999","-26.348257","27.778303"
"81872099999","-6.0166666","-40.2833333"
"72657294966","46.28333","-96.15"
"60531099999","35.016667","-1.45"
"17112099999","40.137722","26.426777"
"11693099999","49.1","16.1333333"
"30603099999","53.9333333","102.05"
"99999900322",NULL,NULL
"72290993115","32.56667","-117.11667"
"65335099999","8.0333333","2.4666667"
"34415099999","49.1833333","37.3"
"23058099999","69.0833333","76.85"
"38847099999","38.1","69.3166666"
"72688424148","45.28333","-118"
"26730099999","54.634133","25.285767"
"37484099999","41.610278","41.599694"
"72549404966","41.01028","-95.25972"
"61856099999","8.616444","-13.195489"
"71283099999","56.1166666","-117.8833333"
"72512704726","40.31611","-78.83389"
"58731099999","27.9166666","118.5333333"
"60517099999","35.1","-1.8666666"
"47553099999","38.411894","140.371331"
"6747099999","45.95","7.8166666"
"72362723081","35.50857","-108.79319"
"72225664774","42.09833","-70.67222"
"40780399999","25.9","54.533"
"94238099999","-19.6333333","134.1833333"
"71163099999","63.1333333","-117.25"
"89324099999","-80","-119.4"
"47131599999","37.433","127.633"
"72435003816","37.05635","-88.77425"
"86996099999","-32.5541667","-53.3763889"
"72043700143","39.767","-101.8"
"71749399999","48.813332","-87.099444"
"11241099999","47.2","15.4666666"
"72438504828","40.11667","-85.61667"
"99999900497",NULL,NULL
"72062900216","43.663","-84.261"
"74671013806","36.66667","-87.48333"
"41675099999","30.203222","71.419111"
"72091600453","27.63","-90.45"
"44406099999","29.25","80.95"
"40176199999","32.981047","35.571908"
"80315099999","2.950258","-75.294072"
"93373099999","-39.4666666","176.8666666"
"71151099999","49.7833333","-94.3666666"
"72259803970","32.96861","-96.83639"
"25705099999","62.45","152.3166666"
"93562099999","-40.65","173.9833333"
"72216804960","44.77861","-95.03278"
"30385099999","56.5833333","121.4833333"
"72281023199","32.83241","-115.66377"
"27199099999","58.5666666","49.5666666"
"72310453867","33.97198","-80.99383"
"72389853119","36.3114","-119.62319"
"72534714880","42.42546","-87.8634"
"48094099999","16.7666666","94.7666666"
"72282003949","31.4","-93.28333"
"95925099999","-35.5333333","148.7666666"
"2813099999","66.5833333","26.0166666"
"94216099999","-15.778056","128.7075"
"72037713917","35.63333","-91.16667"
"71608099999","49.1833333","-123.1833333"
"71276099999","53.6166666","-111.6666666"
"99999900370","35.02","-76.46"
"72531603887","39.83444","-88.86556"
"59293099999","23.8","114.7333333"
"72364099999","31.8804444","-106.70325"
"72276403029","35.6575","-109.06139"
"94970099999","-42.8833333","147.3333333"
"72058100178","40.617","-74.25"
"96249099999","-2.745722","107.754917"
"99999904133","40.48194","-111.42889"
"26887099999","53.35","32.0666666"
"1088099999","70.0666667","29.85"
"35437099999","48.817","58.217"
"6049099999","56.5666666","10.1"
"72553394957","40.07912","-95.58928"
"72525404851","41.3357","-84.4285"
"40430099999","24.553422","39.705061"
"14246099999","46.294724","16.38125"
